depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
16.200000 48.789884 49.491828 50.073795 50.152550 50.862874 51.763576
16.240000 48.937029 49.626280 50.242227 50.333732 51.080561 52.054736
16.280000 49.055545 49.786675 50.426633 50.524322 51.295319 52.309233
16.320000 49.194362 49.933654 50.607050 50.718968 51.540985 52.563087
16.360000 49.332710 50.078914 50.821395 50.920852 51.844585 52.845765
16.400000 49.461505 50.225522 51.051637 51.132259 52.083590 53.094484
16.440000 49.583625 50.364302 51.287701 51.348917 52.347454 53.548333
16.480000 49.728035 50.500075 51.495078 51.566147 52.566386 53.916526
16.520000 49.859659 50.628338 51.717784 51.775499 52.840902 54.166898
16.560000 49.986302 50.836790 51.916338 51.988286 53.057185 54.498897
16.600000 50.101308 50.975641 52.171898 52.197902 53.327175 54.683667
16.640000 50.231852 51.139399 52.385571 52.395507 53.526130 54.963052
16.720000 50.493291 51.491112 52.907382 52.865995 54.050566 55.877681
16.760000 50.614644 51.637098 53.088193 53.062627 54.308884 56.072013
16.800000 50.756430 51.781758 53.286971 53.258751 54.562951 56.213999
16.840000 50.945145 51.919689 53.469906 53.449270 54.866428 56.403442
16.880000 51.036507 52.098709 53.686077 53.648287 55.057490 56.582076
16.920000 51.144353 52.280716 53.883232 53.840271 55.251080 56.826293
16.960000 51.302131 52.470630 54.053501 54.036874 55.452910 57.153482
17.000000 51.457271 52.648337 54.245372 54.231004 55.644582 57.254852
17.040000 51.624233 52.858113 54.468694 54.433228 55.912375 57.527572
17.080000 51.736230 53.106080 54.667727 54.636163 56.104777 57.694703
17.120000 51.865529 53.360109 54.864024 54.843434 56.283184 57.910211
17.160000 52.002143 53.516290 55.093991 55.052954 56.450101 58.275118
17.200000 52.123505 53.769398 55.332883 55.263323 56.654090 58.539985
17.240000 52.224162 54.044753 55.539629 55.476349 56.853374 58.718301
17.270000 52.334112 54.226450 55.719884 55.628713 56.979710 58.818099
17.300000 52.519262 54.407878 55.869740 55.777211 57.119578 58.964296
17.330000 52.621979 54.558464 56.017474 55.933570 57.228375 59.212766
17.360000 52.707018 54.725939 56.144637 56.093327 57.380761 59.415652
17.400000 52.975322 54.968090 56.404729 56.328801 57.583674 59.498888
17.440000 53.200401 55.273282 56.675540 56.573778 57.884506 59.618386
17.470000 53.392323 55.464310 56.877919 56.750920 58.021116 59.732972
17.500000 53.585138 55.667886 57.023126 56.914504 58.141707 59.804811
17.530000 53.708496 55.848854 57.178542 57.083079 58.289309 59.910816
17.570000 54.040625 56.174075 57.467014 57.347567 58.496279 60.040543
17.600000 54.229122 56.378381 57.642653 57.525423 58.610373 60.209874
17.640000 54.508519 56.691437 57.901435 57.774435 58.793638 60.342290
17.680000 54.816519 57.073389 58.167272 58.031516 58.983974 60.462188
